query	region	url	screen
авито шадринск	Курган (Россия)	http://shadrinsk.japrodam.com/	https://storage.mds.yandex.net/get-mturk/57024/738682fa-e491-4797-8b19-bbf9a976b847.png
авито шадринск	Курган (Россия)	https://m.avito.ru/shadrinsk/kvartiry/prodam/vtorichka	https://storage.mds.yandex.net/get-geosearch/15218/fce2e673-4e59-4d78-8ff0-163f67358f09
мениторрентс про	Междуреченск (Россия)	https://www.utorrent.com/intl/ru/downloads	https://storage.mds.yandex.net/get-mturk/114967/72642478-5fe0-4b11-9874-13cfaa545c02.png
мениторрентс про	Междуреченск (Россия)	https://x-torrent.pro/	https://storage.mds.yandex.net/get-mturk/40190/b7b7b308-4726-41b0-8b66-149f7bbf0962.png
мениторрентс про	Междуреченск (Россия)	https://torrent-ideal.ru/	https://storage.mds.yandex.net/get-mturk/98123/16852469-5fd1-4a46-9bb3-d479b48d33d7.png
мениторрентс про	Междуреченск (Россия)	https://torrent-games.pro/	https://storage.mds.yandex.net/get-mturk/10289/f586f95f-b7af-4579-988a-831af6105ac5.png
мениторрентс про	Междуреченск (Россия)	https://utorrent-client.com/	https://storage.mds.yandex.net/get-mturk/479679/69c98ed9-ee3b-4102-852b-cfe5dea69bea.png
мениторрентс про	Междуреченск (Россия)	http://torrent-mania.net/	https://storage.mds.yandex.net/get-mturk/62493/2774aaf9-00bb-4a92-8376-7c311bc886ae.png
мениторрентс про	Междуреченск (Россия)	https://ru.vpnmentor.com/blog/10-%D0%BB%D1%83%D1%87%D1%88%D0%B8%D1%85-%D1%82%D0%BE%D1%80%D1%80%D0%B5%D0%BD%D1%82-%D1%81%D0%B0%D0%B9%D1%82%D0%BE%D0%B2/	https://storage.mds.yandex.net/get-mturk/476213/9a876b57-724a-4b51-b9ed-1ea3315ce00b.png
мениторрентс про	Междуреченск (Россия)	http://newtracker.org/films/	https://storage.mds.yandex.net/get-mturk/36745/f9312ed3-f40f-4685-a053-f7802d8aaaaf.png
мениторрентс про	Междуреченск (Россия)	http://sur.ly/i/manytorrents.net	https://storage.mds.yandex.net/get-mturk/40190/9a3dbd75-7c78-40cc-8296-4441738894a2.png
мениторрентс про	Междуреченск (Россия)	https://vk.com/manytorrents	https://storage.mds.yandex.net/get-mturk/23304/4452fda0-1021-4292-8ac2-1c6cb3a59b56.png
nehs d [ehufle минска	Санкт-Петербург (Россия)	https://LeTour.by/tury-v-hurgadu.html	https://storage.mds.yandex.net/get-mturk/67555/1fe568fc-d08b-48d9-8f65-3a20dbb12cff.png
nehs d [ehufle минска	Санкт-Петербург (Россия)	https://www.tez-tour.com/region.html?regionId=5734	https://storage.mds.yandex.net/get-mturk/65951/4747ae14-34eb-4eb3-9a0d-3f12250a7ea3.png
nehs d [ehufle минска	Санкт-Петербург (Россия)	https://www.HoliDay.by/countries/Egypt/hurgada/tours/iz-minska	https://storage.mds.yandex.net/get-mturk/67555/504c5c5b-ffc9-4215-9c9b-8ac9711059f7.png
nehs d [ehufle минска	Санкт-Петербург (Россия)	https://www.relax.by/gds/turagentstva/hurgada/minsk/	https://storage.mds.yandex.net/get-mturk/55559/f0edd529-f807-4a68-b892-c5602dc86fb2.png
nehs d [ehufle минска	Санкт-Петербург (Россия)	https://tripvariator.by/egypt/hurghada/from-minsk/	https://storage.mds.yandex.net/get-mturk/200217/022fb36c-2cca-45fa-bd1d-7cf9deb8d651.png
nehs d [ehufle минска	Санкт-Петербург (Россия)	https://intercity.by/tours/list/country/turkey/	https://storage.mds.yandex.net/get-mturk/40190/c832619f-6c8c-4948-90d3-474ba0433e97.png
nehs d [ehufle минска	Санкт-Петербург (Россия)	http://www.travel.otzyv.by/kurorty/hurghada/tury/	https://storage.mds.yandex.net/get-mturk/168599/7ed8c5b9-2ef3-4e34-9c4c-008986a68825.png
nehs d [ehufle минска	Санкт-Петербург (Россия)	https://belturizm.by/poisk-tura/tury-v-egipet/khurgada/	https://storage.mds.yandex.net/get-mturk/40311/b56eac80-68a3-4500-8d58-22ca03cd21a5.png
nehs d [ehufle минска	Санкт-Петербург (Россия)	https://www.holiday.by/countries/Egypt/hurgada/tours	https://storage.mds.yandex.net/get-mturk/398779/380d6c74-8e65-4c91-99bf-1c67fb6c5581.png
nehs d [ehufle минска	Санкт-Петербург (Россия)	https://www.bgoperator.ru/price.shtml?action=price&tid=211&flt=100410000047&flt2=100510397261	https://storage.mds.yandex.net/get-mturk/25542/bb103b2b-8981-482d-b7c7-192634f94561.png
инвентарь программиста 2019	Земля	http://my-it-notes.com/2019/04/programming-interview-2019/	https://storage.mds.yandex.net/get-mturk/44037/505fc43f-4eac-4a0d-8348-72b15fea07a5.png
инвентарь программиста 2019	Земля	https://geekhacker.ru/sborka-igrovogo-pk/	https://storage.mds.yandex.net/get-geosearch/15218/fce2e673-4e59-4d78-8ff0-163f67358f09
инвентарь программиста 2019	Земля	https://comprost.ru/komplektuiushchie/sborka-pc/vybor-ofisnogo-kompiutera-2019	https://storage.mds.yandex.net/get-mturk/55141/ccc08ce3-68ae-45fc-8356-f944bf3a41eb.png
инвентарь программиста 2019	Земля	https://videosmile.ru/lessons/read/gotovyie-sborki-kompyuterov-dlya-rabotyi-s-video-i-grafikoy-200419.html	https://storage.mds.yandex.net/get-mturk/33284/5ea3287a-56bb-465f-865f-84db08e82ae4.png
инвентарь программиста 2019	Земля	https://proglib.io/p/gamedev-beginning/	https://storage.mds.yandex.net/get-mturk/64929/d83b5436-8f73-416c-b56f-0083352d5f1d.png
инвентарь программиста 2019	Земля	https://habr.com/post/431654/	https://storage.mds.yandex.net/get-mturk/36866/c60e5590-ae5e-473d-b385-e73741e5e112.png
инвентарь программиста 2019	Земля	https://www.network-inventory-advisor.com/best-hardware-inventory-software.html	https://storage.mds.yandex.net/get-mturk/139042/e6da2654-dc6a-4ba1-9f91-e1f2f4bd8f7e.png
инвентарь программиста 2019	Земля	https://www.fl.ru/projects/3857845/php--mysql-inventar.html	https://storage.mds.yandex.net/get-mturk/67555/2fdc7f9a-a8c7-46d6-a3b5-1cd4ab0fa339.png
инвентарь программиста 2019	Земля	https://g2019.su/den-programmista-v-rossii/	https://storage.mds.yandex.net/get-mturk/767103/567d3c25-4728-46fa-8ef0-af5ec43a503c.png
инвентарь программиста 2019	Земля	https://toster.ru/q/535674	https://storage.mds.yandex.net/get-mturk/64761/0f8c3790-78e5-4bb2-9ed7-a2269198acbc.png
samsung galaxy watch и samsung galaxy watch active	Сибирский федеральный округ (Россия)	https://mobile-review.com/news/opublikovan-predpolagaemyj-oblik-samsung-galaxy-watch-active-2	https://storage.mds.yandex.net/get-mturk/22497/e0f7fc6d-0c8e-44e6-8f7c-79f1d32817d5.png
samsung galaxy watch и samsung galaxy watch active	Сибирский федеральный округ (Россия)	https://lvvid.net/w/samsung+galaxy+watch+active+review	https://storage.mds.yandex.net/get-mturk/23210/75a35dd8-d6a0-4125-8a74-ca4c17a75a59.png
samsung galaxy watch и samsung galaxy watch active	Сибирский федеральный округ (Россия)	http://www.akclip.com/clip-samsung-watch-samsung-galaxy-watch-vs-galaxy-wat_zsCVpuNPAtUQ	https://storage.mds.yandex.net/get-mturk/15921/f53ca806-df09-4fe2-99f4-f3902b191deb.png
samsung galaxy watch и samsung galaxy watch active	Сибирский федеральный округ (Россия)	https://www.samsung.com/ru/wearables/galaxy-watch-active-r500/SM-R500NZSASER/	https://storage.mds.yandex.net/get-geosearch/15218/fce2e673-4e59-4d78-8ff0-163f67358f09
samsung galaxy watch и samsung galaxy watch active	Сибирский федеральный округ (Россия)	https://csvid.net/w/samsung+galaxy+watch+active	https://storage.mds.yandex.net/get-mturk/477630/5c85a4f8-de84-4176-adf1-967d36db9e81.png
samsung galaxy watch и samsung galaxy watch active	Сибирский федеральный округ (Россия)	https://4pda.ru/2019/04/18/357031/	https://storage.mds.yandex.net/get-mturk/100555/68d18efb-a217-490a-97ec-3db6a0093d26.png
samsung galaxy watch и samsung galaxy watch active	Сибирский федеральный округ (Россия)	https://www.mvideo.ru/products/smart-chasy-samsung-galaxy-watch-active-sm-r500-nezhnaya-pudra-30043073	https://storage.mds.yandex.net/get-mturk/34220/ef1db5e9-6cce-463f-8758-e4faa0f1ed73.png
samsung galaxy watch и samsung galaxy watch active	Сибирский федеральный округ (Россия)	https://www.samsung.com/global/galaxy/galaxy-watch-active/	https://storage.mds.yandex.net/get-geosearch/15218/fce2e673-4e59-4d78-8ff0-163f67358f09
samsung galaxy watch и samsung galaxy watch active	Сибирский федеральный округ (Россия)	https://market.yandex.ru/product--chasy-samsung-galaxy-watch-active/413265633/reviews	https://storage.mds.yandex.net/get-mturk/67428/f027cf89-6724-4867-b873-9d86b4c5079b.png
samsung galaxy watch и samsung galaxy watch active	Сибирский федеральный округ (Россия)	https://keddr.com/2019/07/v-set-slili-ofitsialnyie-renderyi-samsung-galaxy-note10-i-galaxy-watch-active-2/	https://storage.mds.yandex.net/get-mturk/36745/72561ba8-ffbc-44b6-b5e4-0e327c039cad.png
календарь дежурств пожарной охраны 2019 год	Коркино (Россия)	https://pikabu.ru/story/avtraliyskie_pozharnyie_vyipustili_kalendar_na_2019_6211315	https://storage.mds.yandex.net/get-geosearch/15218/fce2e673-4e59-4d78-8ff0-163f67358f09
календарь дежурств пожарной охраны 2019 год	Коркино (Россия)	https://vk.com/topic-31039380_30240965	https://storage.mds.yandex.net/get-mturk/53927/2e176ef5-771b-4419-a663-94ba32dc6bed.png
календарь дежурств пожарной охраны 2019 год	Коркино (Россия)	http://www.bezengi.ru/ru/node/312	https://storage.mds.yandex.net/get-mturk/66374/b5621355-b0f7-4999-a2c4-6ddb0adf5b5b.png
календарь дежурств пожарной охраны 2019 год	Коркино (Россия)	https://pressa.tv/foto/86590-novyy-kalendar-ot-avstraliyskih-pozharnyh-na-2019-god.html	https://storage.mds.yandex.net/get-mturk/51762/e74aea81-b3ef-46fd-aae8-30ef84c4c617.png
календарь дежурств пожарной охраны 2019 год	Коркино (Россия)	https://namvd.ru/grafik-dezhurstv-mchs-na-god-kak-sostavit-grafik-smennosti/	https://storage.mds.yandex.net/get-mturk/164189/b954145c-9523-4e3e-933d-ba4bda4fbcba.png
календарь дежурств пожарной охраны 2019 год	Коркино (Россия)	https://fireguys.ru/grafik_karaulov/grafik-karaulov-na-2019-god-knizhnyi-format.html	https://storage.mds.yandex.net/get-mturk/43447/90cb82de-27b4-48a6-85f0-c49c0f80695a.png
календарь дежурств пожарной охраны 2019 год	Коркино (Россия)	https://spravka01.ru/grafik_karaulov/	https://storage.mds.yandex.net/get-mturk/67456/e2018061-b8c1-4e59-91b2-ed050933c7e6.png
календарь дежурств пожарной охраны 2019 год	Коркино (Россия)	https://fireguys.ru/documentation/organizacija-sluzhby/karaulnaja-sluzhba/-smena-karaulov-v-podrazdelenijah-pozharnoi-ohrany.html	https://storage.mds.yandex.net/get-mturk/64007/f28948a5-26b5-4f8f-8b6a-c2364cc1d006.png
календарь дежурств пожарной охраны 2019 год	Коркино (Россия)	https://ok.ru/firemanclub/topic/66952209847629	https://storage.mds.yandex.net/get-mturk/30623/701b5b66-b6a1-4e43-8e19-4863c4226bc7.png
календарь дежурств пожарной охраны 2019 год	Коркино (Россия)	https://fireman.club/grafik-dezhurnyx-karaulov/	https://storage.mds.yandex.net/get-mturk/37080/61463617-bb32-4684-ba09-d386d5f05fa2.png
Полумуфта МЭО ПМФ-25 для МЭО-630	Владивосток (Россия)	http://xn--90ahjlpcccjdm.xn--p1ai/catalog/price-list_meo_mekhanizm_ispolnitelnyj_cena/	https://storage.mds.yandex.net/get-mturk/476213/72894d91-476a-4020-8307-7581e64f74c5.png
Полумуфта МЭО ПМФ-25 для МЭО-630	Владивосток (Россия)	http://chebep.ru/produkciya/meo/meo_16/?item=514	https://storage.mds.yandex.net/get-mturk/142146/c93e9735-840a-4558-8ed4-53235725f999.png
Полумуфта МЭО ПМФ-25 для МЭО-630	Владивосток (Россия)	http://www.TDpem.ru/ispolnitelnye-mekhanizmy/komplektuyuschie/tormoza/tormoz-meo-630-92.php	https://storage.mds.yandex.net/get-mturk/53927/1a0a72e1-8efb-4775-9753-af0426c357b5.png
Полумуфта МЭО ПМФ-25 для МЭО-630	Владивосток (Россия)	http://www.tps21.ru/magazin/ispolniteljnye-mehanizmy/mehanizmy-meo/meo-630/meo-630-25-0-25-92k.html	https://storage.mds.yandex.net/get-mturk/43447/754c4822-5263-4360-93cb-195943dc1951.png
Полумуфта МЭО ПМФ-25 для МЭО-630	Владивосток (Россия)	http://www.gimalai.com/node/112	https://storage.mds.yandex.net/get-mturk/61182/969f097b-5fd7-4d73-9542-9449b34ecfa0.png
Полумуфта МЭО ПМФ-25 для МЭО-630	Владивосток (Россия)	http://gimalai.com/images/stories/p2016.pdf	https://storage.mds.yandex.net/get-geosearch/15218/fce2e673-4e59-4d78-8ff0-163f67358f09
Полумуфта МЭО ПМФ-25 для МЭО-630	Владивосток (Россия)	http://www.propartner.ru/offers/polumufta-truboprovodnaya	https://storage.mds.yandex.net/get-mturk/39194/44413c43-5aa8-4c1c-b5cf-accaa7674303.png
Полумуфта МЭО ПМФ-25 для МЭО-630	Владивосток (Россия)	https://www.tuugo.ru/Companies/%D0%BD%D0%BF%D0%BF-%D0%B3%D0%B8%D0%BC%D0%B0%D0%BB%D0%B0%D0%B8-%D0%BE%D0%BE%D0%BE/118000312056	https://storage.mds.yandex.net/get-mturk/176892/76753175-2894-41de-b9f4-2d11d735048f.png
Полумуфта МЭО ПМФ-25 для МЭО-630	Владивосток (Россия)	https://www.dvgk.ru/uploads/zakupki/3711/%D0%A0%D0%B5%D0%BC%D0%BE%D0%BD%D1%82.xls	https://storage.mds.yandex.net/get-geosearch/15218/fce2e673-4e59-4d78-8ff0-163f67358f09
Полумуфта МЭО ПМФ-25 для МЭО-630	Владивосток (Россия)	https://agrovektor.ru/physical_product/2113378-ispolnitelnyy-mehanizm-meo-63025-025u-92k-u2-meo-63063.html	https://storage.mds.yandex.net/get-mturk/66374/ab2e2d3a-58fe-4c4c-b61d-dd87e8007828.png
косметиста	Москва (Россия)	http://irecommend.ru/users/kosmetista?page=1	https://storage.mds.yandex.net/get-mturk/23304/b7d7c1e3-dc67-48e5-8df6-19cba37754ae.png
косметиста	Москва (Россия)	https://kosmetista.ru/	https://storage.mds.yandex.net/get-mturk/10503/ac0103d9-4195-4eb0-9acf-53bcbcccf71e.png
косметиста	Москва (Россия)	https://kosmetista-ru.livejournal.com/	https://storage.mds.yandex.net/get-mturk/168599/290bc4de-2804-4932-b850-3a3d70af2d89.png
косметиста	Москва (Россия)	http://luckykosmetista.blogspot.com/	https://storage.mds.yandex.net/get-mturk/204494/7244e804-f465-48ef-bad2-57e1cf249389.png
косметиста	Москва (Россия)	https://zen.yandex.ru/kosmetista.ru	https://storage.mds.yandex.net/get-mturk/129249/fdf05d31-6f1c-4747-8f6e-a107c9f2332d.png
косметиста	Москва (Россия)	https://irecommend.ru/users/kosmetista?page=5	https://storage.mds.yandex.net/get-mturk/34220/c0576da7-f9a7-49f0-a721-f7e38ce0885a.png
косметиста	Москва (Россия)	https://www.facebook.com/kosmetista.ru	https://storage.mds.yandex.net/get-mturk/57289/beb3ea70-5946-4a16-8b16-b6b30bb915f1.png
косметиста	Москва (Россия)	https://m.kosmetista.ru/index/page6/	https://storage.mds.yandex.net/get-mturk/56180/5b41698d-360e-45cb-aca3-2a5499c9667e.png
косметиста	Москва (Россия)	https://www.facebook.com/Kosmetista.ru	https://storage.mds.yandex.net/get-mturk/108096/9fcef3cd-51b5-4e46-83a0-8aa3ad55f103.png
косметиста	Москва (Россия)	http://canofwormsru.blogspot.com/2014/02/blog-post_22.html	https://storage.mds.yandex.net/get-mturk/476213/665e2c09-61a7-4f9a-890a-7f40d08f7982.png
меновазин инструкция по применению для чего применяется	Череповец (Россия)	https://dolgojit.net/menovazin.php	https://storage.mds.yandex.net/get-mturk/64113/342a791e-ff46-4b93-86b6-807f1db10863.png
меновазин инструкция по применению для чего применяется	Череповец (Россия)	https://womanadvice.ru/ot-chego-pomogaet-menovazin-i-kak-ego-pravilno-primenyat	https://storage.mds.yandex.net/get-mturk/243965/ceedd8c1-4a34-40d1-982e-4aeb9580b02b.png
меновазин инструкция по применению для чего применяется	Череповец (Россия)	https://spa-rus.ru/instrukcii/menovazin-ot-davlenija-primenenie-pobochnye-javlenija.html	https://storage.mds.yandex.net/get-mturk/52837/11532562-5d98-4d21-9886-ea22763bc668.png
меновазин инструкция по применению для чего применяется	Череповец (Россия)	https://proartrit.ru/menovazin-instruktsiya-po-primeneniyu/	https://storage.mds.yandex.net/get-mturk/27366/3458078d-4da2-4873-a779-2f2d872d6751.png
меновазин инструкция по применению для чего применяется	Череповец (Россия)	https://yandex.ru/health/pills/product/menovazin-12738	https://storage.mds.yandex.net/get-mturk/36745/c61e44fb-01b4-4383-979d-a1ab14a34fa3.png
меновазин инструкция по применению для чего применяется	Череповец (Россия)	https://zslife.ru/vse-o-zdorove/menovazin-ot-chego-pomogaet.html	https://storage.mds.yandex.net/get-mturk/57914/64627872-edab-4cfe-9893-7fc7e4984681.png
меновазин инструкция по применению для чего применяется	Череповец (Россия)	https://sovets.net/13178-menovazin-instrukciya-po-primeneniyu.html	https://storage.mds.yandex.net/get-mturk/26798/1f9e31a7-f76d-46af-a825-13af6c206a0d.png
меновазин инструкция по применению для чего применяется	Череповец (Россия)	http://www.rigla.ru/shop/forms/menovazin/	https://storage.mds.yandex.net/get-mturk/44037/7d26e9ec-95ca-4233-a807-92608a8bcf7c.png
меновазин инструкция по применению для чего применяется	Череповец (Россия)	https://simptom-lechenie.ru/menovazin-instrukciya-po-primeneniyu.html	https://storage.mds.yandex.net/get-mturk/15935/cff21d2a-96d6-48ca-a1d7-60fb1e8613aa.png
меновазин инструкция по применению для чего применяется	Череповец (Россия)	https://medside.ru/menovazin	https://storage.mds.yandex.net/get-mturk/476213/d4959547-01a4-4b36-92fb-ff86dbe5ad6c.png
